ID=1, Cor=RED, Tipo=SUV, Estacao=2, Funcionario=0, PosicaoEsteiraFabrica=0, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=3
ID=47, Cor=GREEN, Tipo=SUV, Estacao=3, Funcionario=0, PosicaoEsteiraFabrica=6, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=10
ID=49, Cor=RED, Tipo=SUV, Estacao=1, Funcionario=0, PosicaoEsteiraFabrica=8, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=6
ID=2, Cor=GREEN, Tipo=SEDAN, Estacao=2, Funcionario=3, PosicaoEsteiraFabrica=1, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=1
ID=4, Cor=RED, Tipo=SEDAN, Estacao=4, Funcionario=1, PosicaoEsteiraFabrica=3, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=19
ID=12, Cor=BLUE, Tipo=SEDAN, Estacao=3, Funcionario=0, PosicaoEsteiraFabrica=11, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=5
ID=15, Cor=BLUE, Tipo=SUV, Estacao=3, Funcionario=3, PosicaoEsteiraFabrica=14, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=18
ID=20, Cor=GREEN, Tipo=SEDAN, Estacao=3, Funcionario=2, PosicaoEsteiraFabrica=19, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=8
ID=22, Cor=RED, Tipo=SEDAN, Estacao=3, Funcionario=4, PosicaoEsteiraFabrica=21, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=19
ID=24, Cor=BLUE, Tipo=SEDAN, Estacao=1, Funcionario=0, PosicaoEsteiraFabrica=23, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=9
ID=26, Cor=GREEN, Tipo=SEDAN, Estacao=4, Funcionario=4, PosicaoEsteiraFabrica=25, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=13
ID=27, Cor=BLUE, Tipo=SEDAN, Estacao=4, Funcionario=2, PosicaoEsteiraFabrica=27, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=12
ID=31, Cor=RED, Tipo=SUV, Estacao=3, Funcionario=3, PosicaoEsteiraFabrica=30, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=7
ID=33, Cor=BLUE, Tipo=SUV, Estacao=1, Funcionario=4, PosicaoEsteiraFabrica=32, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=15
ID=35, Cor=GREEN, Tipo=SUV, Estacao=4, Funcionario=3, PosicaoEsteiraFabrica=34, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=16
ID=40, Cor=RED, Tipo=SEDAN, Estacao=1, Funcionario=2, PosicaoEsteiraFabrica=39, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=8
ID=42, Cor=BLUE, Tipo=SEDAN, Estacao=4, Funcionario=1, PosicaoEsteiraFabrica=1, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=10
ID=44, Cor=GREEN, Tipo=SEDAN, Estacao=3, Funcionario=1, PosicaoEsteiraFabrica=3, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=14
ID=48, Cor=BLUE, Tipo=SEDAN, Estacao=4, Funcionario=2, PosicaoEsteiraFabrica=7, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=12
ID=49, Cor=GREEN, Tipo=SEDAN, Estacao=2, Funcionario=2, PosicaoEsteiraFabrica=9, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=17
ID=1, Cor=RED, Tipo=SUV, Estacao=2, Funcionario=0, PosicaoEsteiraFabrica=0, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=3
ID=6, Cor=RED, Tipo=SEDAN, Estacao=2, Funcionario=2, PosicaoEsteiraFabrica=3, Loja=Loja A, PosicaoEsteiraLoja=1, ClienteID=18
ID=3, Cor=RED, Tipo=SUV, Estacao=4, Funcionario=4, PosicaoEsteiraFabrica=6, Loja=Loja A, PosicaoEsteiraLoja=2, ClienteID=2
ID=2, Cor=GREEN, Tipo=SEDAN, Estacao=3, Funcionario=1, PosicaoEsteiraFabrica=7, Loja=Loja A, PosicaoEsteiraLoja=3, ClienteID=14
ID=10, Cor=RED, Tipo=SEDAN, Estacao=4, Funcionario=0, PosicaoEsteiraFabrica=9, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=7
ID=13, Cor=RED, Tipo=SUV, Estacao=3, Funcionario=3, PosicaoEsteiraFabrica=12, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=11
ID=17, Cor=GREEN, Tipo=SUV, Estacao=2, Funcionario=3, PosicaoEsteiraFabrica=16, Loja=Loja A, PosicaoEsteiraLoja=6, ClienteID=5
ID=19, Cor=RED, Tipo=SUV, Estacao=4, Funcionario=4, PosicaoEsteiraFabrica=18, Loja=Loja A, PosicaoEsteiraLoja=7, ClienteID=13
ID=21, Cor=BLUE, Tipo=SUV, Estacao=1, Funcionario=1, PosicaoEsteiraFabrica=20, Loja=Loja A, PosicaoEsteiraLoja=8, ClienteID=9
ID=24, Cor=BLUE, Tipo=SEDAN, Estacao=2, Funcionario=0, PosicaoEsteiraFabrica=23, Loja=Loja A, PosicaoEsteiraLoja=9, ClienteID=7
ID=30, Cor=BLUE, Tipo=SEDAN, Estacao=1, Funcionario=2, PosicaoEsteiraFabrica=29, Loja=Loja A, PosicaoEsteiraLoja=10, ClienteID=9
ID=35, Cor=GREEN, Tipo=SUV, Estacao=3, Funcionario=0, PosicaoEsteiraFabrica=35, Loja=Loja A, PosicaoEsteiraLoja=11, ClienteID=14
ID=38, Cor=GREEN, Tipo=SEDAN, Estacao=1, Funcionario=1, PosicaoEsteiraFabrica=37, Loja=Loja A, PosicaoEsteiraLoja=12, ClienteID=1
ID=40, Cor=RED, Tipo=SEDAN, Estacao=2, Funcionario=3, PosicaoEsteiraFabrica=39, Loja=Loja A, PosicaoEsteiraLoja=13, ClienteID=8
ID=45, Cor=BLUE, Tipo=SUV, Estacao=2, Funcionario=2, PosicaoEsteiraFabrica=4, Loja=Loja A, PosicaoEsteiraLoja=14, ClienteID=1
ID=48, Cor=BLUE, Tipo=SEDAN, Estacao=1, Funcionario=3, PosicaoEsteiraFabrica=7, Loja=Loja A, PosicaoEsteiraLoja=15, ClienteID=11
ID=1, Cor=RED, Tipo=SUV, Estacao=2, Funcionario=0, PosicaoEsteiraFabrica=0, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=3
ID=7, Cor=BLUE, Tipo=SEDAN, Estacao=3, Funcionario=4, PosicaoEsteiraFabrica=4, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=19
ID=8, Cor=GREEN, Tipo=SEDAN, Estacao=4, Funcionario=0, PosicaoEsteiraFabrica=7, Loja=Loja A, PosicaoEsteiraLoja=2, ClienteID=6
ID=10, Cor=RED, Tipo=SEDAN, Estacao=2, Funcionario=4, PosicaoEsteiraFabrica=9, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=17
ID=12, Cor=BLUE, Tipo=SEDAN, Estacao=3, Funcionario=0, PosicaoEsteiraFabrica=11, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=7
ID=16, Cor=RED, Tipo=SEDAN, Estacao=1, Funcionario=1, PosicaoEsteiraFabrica=15, Loja=Loja A, PosicaoEsteiraLoja=5, ClienteID=11
ID=19, Cor=RED, Tipo=SUV, Estacao=4, Funcionario=3, PosicaoEsteiraFabrica=18, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=8
ID=21, Cor=BLUE, Tipo=SUV, Estacao=3, Funcionario=4, PosicaoEsteiraFabrica=20, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=3
ID=24, Cor=BLUE, Tipo=SEDAN, Estacao=1, Funcionario=2, PosicaoEsteiraFabrica=23, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=9
ID=26, Cor=GREEN, Tipo=SEDAN, Estacao=2, Funcionario=4, PosicaoEsteiraFabrica=25, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=20
ID=30, Cor=BLUE, Tipo=SEDAN, Estacao=4, Funcionario=4, PosicaoEsteiraFabrica=29, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=17
ID=32, Cor=GREEN, Tipo=SEDAN, Estacao=1, Funcionario=3, PosicaoEsteiraFabrica=31, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=6
ID=35, Cor=GREEN, Tipo=SUV, Estacao=4, Funcionario=1, PosicaoEsteiraFabrica=34, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=10
ID=37, Cor=RED, Tipo=SUV, Estacao=3, Funcionario=2, PosicaoEsteiraFabrica=36, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=11
ID=39, Cor=BLUE, Tipo=SUV, Estacao=1, Funcionario=2, PosicaoEsteiraFabrica=38, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=4
ID=41, Cor=BLUE, Tipo=SEDAN, Estacao=2, Funcionario=2, PosicaoEsteiraFabrica=1, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=18
ID=44, Cor=GREEN, Tipo=SEDAN, Estacao=3, Funcionario=4, PosicaoEsteiraFabrica=3, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=6
ID=50, Cor=GREEN, Tipo=SEDAN, Estacao=3, Funcionario=3, PosicaoEsteiraFabrica=9, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=19
ID=3, Cor=GREEN, Tipo=SEDAN, Estacao=3, Funcionario=3, PosicaoEsteiraFabrica=1, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=1
ID=5, Cor=RED, Tipo=SEDAN, Estacao=3, Funcionario=1, PosicaoEsteiraFabrica=3, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=19
ID=7, Cor=RED, Tipo=SUV, Estacao=2, Funcionario=4, PosicaoEsteiraFabrica=6, Loja=Loja A, PosicaoEsteiraLoja=2, ClienteID=7
ID=8, Cor=GREEN, Tipo=SEDAN, Estacao=4, Funcionario=4, PosicaoEsteiraFabrica=7, Loja=Loja A, PosicaoEsteiraLoja=3, ClienteID=13
ID=10, Cor=RED, Tipo=SEDAN, Estacao=3, Funcionario=2, PosicaoEsteiraFabrica=9, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=9
ID=13, Cor=RED, Tipo=SUV, Estacao=4, Funcionario=3, PosicaoEsteiraFabrica=12, Loja=Loja A, PosicaoEsteiraLoja=5, ClienteID=2
ID=18, Cor=BLUE, Tipo=SEDAN, Estacao=3, Funcionario=1, PosicaoEsteiraFabrica=16, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=7
ID=20, Cor=GREEN, Tipo=SEDAN, Estacao=1, Funcionario=2, PosicaoEsteiraFabrica=19, Loja=Loja A, PosicaoEsteiraLoja=7, ClienteID=6
ID=22, Cor=RED, Tipo=SEDAN, Estacao=2, Funcionario=4, PosicaoEsteiraFabrica=21, Loja=Loja A, PosicaoEsteiraLoja=8, ClienteID=15
ID=26, Cor=GREEN, Tipo=SEDAN, Estacao=3, Funcionario=4, PosicaoEsteiraFabrica=25, Loja=Loja A, PosicaoEsteiraLoja=9, ClienteID=4
ID=31, Cor=RED, Tipo=SUV, Estacao=2, Funcionario=3, PosicaoEsteiraFabrica=30, Loja=Loja A, PosicaoEsteiraLoja=10, ClienteID=16
ID=34, Cor=RED, Tipo=SEDAN, Estacao=3, Funcionario=3, PosicaoEsteiraFabrica=33, Loja=Loja A, PosicaoEsteiraLoja=11, ClienteID=1
ID=36, Cor=BLUE, Tipo=SEDAN, Estacao=1, Funcionario=0, PosicaoEsteiraFabrica=35, Loja=Loja A, PosicaoEsteiraLoja=12, ClienteID=16
ID=38, Cor=GREEN, Tipo=SEDAN, Estacao=4, Funcionario=0, PosicaoEsteiraFabrica=37, Loja=Loja A, PosicaoEsteiraLoja=13, ClienteID=14
ID=41, Cor=GREEN, Tipo=SUV, Estacao=3, Funcionario=0, PosicaoEsteiraFabrica=0, Loja=Loja A, PosicaoEsteiraLoja=14, ClienteID=1
ID=48, Cor=BLUE, Tipo=SEDAN, Estacao=3, Funcionario=4, PosicaoEsteiraFabrica=7, Loja=Loja A, PosicaoEsteiraLoja=15, ClienteID=7
ID=50, Cor=GREEN, Tipo=SEDAN, Estacao=4, Funcionario=1, PosicaoEsteiraFabrica=9, Loja=Loja A, PosicaoEsteiraLoja=16, ClienteID=16
ID=2, Cor=GREEN, Tipo=SEDAN, Estacao=4, Funcionario=1, PosicaoEsteiraFabrica=1, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=1
ID=6, Cor=BLUE, Tipo=SEDAN, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=5, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=18
ID=10, Cor=RED, Tipo=SUV, Estacao=3, Funcionario=3, PosicaoEsteiraFabrica=8, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=2
ID=13, Cor=BLUE, Tipo=SEDAN, Estacao=1, Funcionario=4, PosicaoEsteiraFabrica=11, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=16
ID=15, Cor=BLUE, Tipo=SUV, Estacao=2, Funcionario=2, PosicaoEsteiraFabrica=14, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=3
ID=17, Cor=GREEN, Tipo=SUV, Estacao=2, Funcionario=4, PosicaoEsteiraFabrica=16, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=1
ID=19, Cor=RED, Tipo=SUV, Estacao=1, Funcionario=1, PosicaoEsteiraFabrica=18, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=4
ID=22, Cor=RED, Tipo=SEDAN, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=21, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=5
ID=23, Cor=GREEN, Tipo=SUV, Estacao=3, Funcionario=3, PosicaoEsteiraFabrica=23, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=2
ID=26, Cor=GREEN, Tipo=SEDAN, Estacao=1, Funcionario=0, PosicaoEsteiraFabrica=25, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=13
ID=28, Cor=RED, Tipo=SUV, Estacao=1, Funcionario=2, PosicaoEsteiraFabrica=26, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=9
ID=30, Cor=BLUE, Tipo=SEDAN, Estacao=2, Funcionario=0, PosicaoEsteiraFabrica=29, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=6
ID=32, Cor=GREEN, Tipo=SEDAN, Estacao=3, Funcionario=2, PosicaoEsteiraFabrica=31, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=3
ID=33, Cor=RED, Tipo=SEDAN, Estacao=2, Funcionario=2, PosicaoEsteiraFabrica=33, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=17
ID=37, Cor=RED, Tipo=SUV, Estacao=1, Funcionario=1, PosicaoEsteiraFabrica=36, Loja=Loja A, PosicaoEsteiraLoja=14, ClienteID=10
ID=38, Cor=GREEN, Tipo=SEDAN, Estacao=2, Funcionario=4, PosicaoEsteiraFabrica=37, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=5
ID=40, Cor=RED, Tipo=SEDAN, Estacao=3, Funcionario=1, PosicaoEsteiraFabrica=39, Loja=Loja A, PosicaoEsteiraLoja=16, ClienteID=6
ID=42, Cor=BLUE, Tipo=SEDAN, Estacao=1, Funcionario=3, PosicaoEsteiraFabrica=1, Loja=Loja A, PosicaoEsteiraLoja=17, ClienteID=9
ID=45, Cor=BLUE, Tipo=SUV, Estacao=4, Funcionario=1, PosicaoEsteiraFabrica=4, Loja=Loja A, PosicaoEsteiraLoja=18, ClienteID=10
ID=46, Cor=RED, Tipo=SEDAN, Estacao=2, Funcionario=3, PosicaoEsteiraFabrica=5, Loja=Loja A, PosicaoEsteiraLoja=19, ClienteID=4
ID=48, Cor=BLUE, Tipo=SEDAN, Estacao=2, Funcionario=0, PosicaoEsteiraFabrica=7, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=14
ID=3, Cor=BLUE, Tipo=SUV, Estacao=3, Funcionario=3, PosicaoEsteiraFabrica=2, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=2
ID=5, Cor=GREEN, Tipo=SUV, Estacao=1, Funcionario=0, PosicaoEsteiraFabrica=4, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=19
ID=7, Cor=RED, Tipo=SUV, Estacao=1, Funcionario=3, PosicaoEsteiraFabrica=6, Loja=Loja A, PosicaoEsteiraLoja=2, ClienteID=5
ID=11, Cor=GREEN, Tipo=SUV, Estacao=2, Funcionario=3, PosicaoEsteiraFabrica=10, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=16
ID=12, Cor=BLUE, Tipo=SEDAN, Estacao=1, Funcionario=4, PosicaoEsteiraFabrica=11, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=6
ID=19, Cor=RED, Tipo=SUV, Estacao=2, Funcionario=0, PosicaoEsteiraFabrica=18, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=12
ID=20, Cor=GREEN, Tipo=SEDAN, Estacao=3, Funcionario=1, PosicaoEsteiraFabrica=19, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=14
ID=25, Cor=RED, Tipo=SUV, Estacao=1, Funcionario=2, PosicaoEsteiraFabrica=24, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=10
ID=29, Cor=GREEN, Tipo=SUV, Estacao=3, Funcionario=4, PosicaoEsteiraFabrica=28, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=4
ID=33, Cor=BLUE, Tipo=SUV, Estacao=4, Funcionario=0, PosicaoEsteiraFabrica=32, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=7
ID=37, Cor=RED, Tipo=SUV, Estacao=3, Funcionario=3, PosicaoEsteiraFabrica=36, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=5
ID=39, Cor=BLUE, Tipo=SUV, Estacao=4, Funcionario=3, PosicaoEsteiraFabrica=38, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=6
ID=44, Cor=GREEN, Tipo=SEDAN, Estacao=3, Funcionario=0, PosicaoEsteiraFabrica=3, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=2
ID=45, Cor=BLUE, Tipo=SUV, Estacao=3, Funcionario=2, PosicaoEsteiraFabrica=4, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=3
ID=47, Cor=GREEN, Tipo=SUV, Estacao=4, Funcionario=4, PosicaoEsteiraFabrica=6, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=4
ID=49, Cor=RED, Tipo=SUV, Estacao=3, Funcionario=4, PosicaoEsteiraFabrica=8, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=18
ID=1, Cor=RED, Tipo=SUV, Estacao=4, Funcionario=4, PosicaoEsteiraFabrica=0, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=4
ID=5, Cor=GREEN, Tipo=SUV, Estacao=3, Funcionario=3, PosicaoEsteiraFabrica=4, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=20
ID=8, Cor=GREEN, Tipo=SEDAN, Estacao=4, Funcionario=3, PosicaoEsteiraFabrica=7, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=6
ID=12, Cor=BLUE, Tipo=SEDAN, Estacao=3, Funcionario=0, PosicaoEsteiraFabrica=11, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=19
ID=16, Cor=RED, Tipo=SEDAN, Estacao=1, Funcionario=0, PosicaoEsteiraFabrica=15, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=9
ID=21, Cor=BLUE, Tipo=SUV, Estacao=3, Funcionario=1, PosicaoEsteiraFabrica=20, Loja=Loja A, PosicaoEsteiraLoja=5, ClienteID=3
ID=25, Cor=RED, Tipo=SUV, Estacao=4, Funcionario=3, PosicaoEsteiraFabrica=24, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=12
ID=27, Cor=BLUE, Tipo=SUV, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=26, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=9
ID=31, Cor=RED, Tipo=SUV, Estacao=1, Funcionario=3, PosicaoEsteiraFabrica=30, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=13
ID=38, Cor=GREEN, Tipo=SEDAN, Estacao=4, Funcionario=4, PosicaoEsteiraFabrica=37, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=11
ID=40, Cor=BLUE, Tipo=SUV, Estacao=1, Funcionario=4, PosicaoEsteiraFabrica=39, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=5
ID=46, Cor=RED, Tipo=SEDAN, Estacao=4, Funcionario=3, PosicaoEsteiraFabrica=5, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=10
ID=48, Cor=BLUE, Tipo=SEDAN, Estacao=4, Funcionario=0, PosicaoEsteiraFabrica=7, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=3
ID=50, Cor=GREEN, Tipo=SEDAN, Estacao=2, Funcionario=3, PosicaoEsteiraFabrica=9, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=15
ID=2, Cor=RED, Tipo=SUV, Estacao=4, Funcionario=0, PosicaoEsteiraFabrica=0, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=6
ID=3, Cor=GREEN, Tipo=SUV, Estacao=1, Funcionario=3, PosicaoEsteiraFabrica=4, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=20
ID=10, Cor=RED, Tipo=SEDAN, Estacao=3, Funcionario=3, PosicaoEsteiraFabrica=9, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=8
ID=15, Cor=BLUE, Tipo=SUV, Estacao=4, Funcionario=3, PosicaoEsteiraFabrica=14, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=16
ID=17, Cor=GREEN, Tipo=SUV, Estacao=1, Funcionario=1, PosicaoEsteiraFabrica=16, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=6
ID=20, Cor=GREEN, Tipo=SEDAN, Estacao=3, Funcionario=4, PosicaoEsteiraFabrica=19, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=15
ID=23, Cor=GREEN, Tipo=SUV, Estacao=4, Funcionario=2, PosicaoEsteiraFabrica=22, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=9
ID=25, Cor=RED, Tipo=SUV, Estacao=1, Funcionario=0, PosicaoEsteiraFabrica=24, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=17
ID=29, Cor=RED, Tipo=SEDAN, Estacao=4, Funcionario=4, PosicaoEsteiraFabrica=27, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=10
ID=32, Cor=GREEN, Tipo=SEDAN, Estacao=2, Funcionario=4, PosicaoEsteiraFabrica=31, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=5
ID=34, Cor=RED, Tipo=SEDAN, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=33, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=1
ID=37, Cor=RED, Tipo=SUV, Estacao=3, Funcionario=2, PosicaoEsteiraFabrica=36, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=3
ID=42, Cor=BLUE, Tipo=SEDAN, Estacao=1, Funcionario=0, PosicaoEsteiraFabrica=1, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=16
ID=45, Cor=BLUE, Tipo=SUV, Estacao=3, Funcionario=4, PosicaoEsteiraFabrica=4, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=10
ID=50, Cor=GREEN, Tipo=SEDAN, Estacao=3, Funcionario=3, PosicaoEsteiraFabrica=9, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=11
ID=1, Cor=RED, Tipo=SUV, Estacao=1, Funcionario=2, PosicaoEsteiraFabrica=0, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=2
ID=4, Cor=RED, Tipo=SEDAN, Estacao=1, Funcionario=0, PosicaoEsteiraFabrica=3, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=16
ID=9, Cor=BLUE, Tipo=SUV, Estacao=4, Funcionario=3, PosicaoEsteiraFabrica=8, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=7
ID=11, Cor=GREEN, Tipo=SUV, Estacao=3, Funcionario=1, PosicaoEsteiraFabrica=10, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=15
ID=13, Cor=RED, Tipo=SUV, Estacao=1, Funcionario=1, PosicaoEsteiraFabrica=12, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=10
ID=16, Cor=RED, Tipo=SEDAN, Estacao=1, Funcionario=4, PosicaoEsteiraFabrica=15, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=14
ID=18, Cor=BLUE, Tipo=SEDAN, Estacao=4, Funcionario=4, PosicaoEsteiraFabrica=17, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=5
ID=21, Cor=BLUE, Tipo=SUV, Estacao=1, Funcionario=2, PosicaoEsteiraFabrica=20, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=19
ID=26, Cor=GREEN, Tipo=SEDAN, Estacao=4, Funcionario=3, PosicaoEsteiraFabrica=25, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=20
ID=28, Cor=RED, Tipo=SEDAN, Estacao=3, Funcionario=3, PosicaoEsteiraFabrica=27, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=9
ID=31, Cor=RED, Tipo=SUV, Estacao=2, Funcionario=3, PosicaoEsteiraFabrica=30, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=6
ID=33, Cor=BLUE, Tipo=SUV, Estacao=4, Funcionario=0, PosicaoEsteiraFabrica=32, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=17
ID=35, Cor=GREEN, Tipo=SUV, Estacao=2, Funcionario=0, PosicaoEsteiraFabrica=34, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=19
ID=37, Cor=RED, Tipo=SUV, Estacao=3, Funcionario=4, PosicaoEsteiraFabrica=36, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=5
ID=39, Cor=BLUE, Tipo=SUV, Estacao=2, Funcionario=2, PosicaoEsteiraFabrica=38, Loja=Loja A, PosicaoEsteiraLoja=14, ClienteID=4
ID=41, Cor=GREEN, Tipo=SUV, Estacao=4, Funcionario=4, PosicaoEsteiraFabrica=0, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=6
ID=43, Cor=RED, Tipo=SUV, Estacao=2, Funcionario=4, PosicaoEsteiraFabrica=2, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=12
ID=45, Cor=BLUE, Tipo=SUV, Estacao=3, Funcionario=3, PosicaoEsteiraFabrica=4, Loja=Loja A, PosicaoEsteiraLoja=17, ClienteID=8
ID=1, Cor=RED, Tipo=SUV, Estacao=2, Funcionario=4, PosicaoEsteiraFabrica=0, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=6
ID=5, Cor=RED, Tipo=SEDAN, Estacao=1, Funcionario=1, PosicaoEsteiraFabrica=3, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=14
ID=11, Cor=GREEN, Tipo=SUV, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=10, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=9
