ID=3, Cor=BLUE, Tipo=SUV, Estacao=4, Funcionario=3, PosicaoEsteiraFabrica=2, Loja=Loja B, PosicaoEsteiraLoja=0
ID=18, Cor=BLUE, Tipo=SEDAN, Estacao=3, Funcionario=3, PosicaoEsteiraFabrica=17, Loja=Loja B, PosicaoEsteiraLoja=0
ID=20, Cor=GREEN, Tipo=SEDAN, Estacao=4, Funcionario=3, PosicaoEsteiraFabrica=19, Loja=Loja B, PosicaoEsteiraLoja=0
ID=23, Cor=GREEN, Tipo=SUV, Estacao=1, Funcionario=1, PosicaoEsteiraFabrica=22, Loja=Loja B, PosicaoEsteiraLoja=0
ID=27, Cor=BLUE, Tipo=SUV, Estacao=3, Funcionario=0, PosicaoEsteiraFabrica=26, Loja=Loja B, PosicaoEsteiraLoja=0
ID=28, Cor=RED, Tipo=SEDAN, Estacao=2, Funcionario=3, PosicaoEsteiraFabrica=27, Loja=Loja B, PosicaoEsteiraLoja=0
ID=32, Cor=GREEN, Tipo=SEDAN, Estacao=1, Funcionario=2, PosicaoEsteiraFabrica=31, Loja=Loja B, PosicaoEsteiraLoja=0
ID=34, Cor=RED, Tipo=SEDAN, Estacao=3, Funcionario=1, PosicaoEsteiraFabrica=33, Loja=Loja B, PosicaoEsteiraLoja=0
ID=37, Cor=RED, Tipo=SUV, Estacao=4, Funcionario=3, PosicaoEsteiraFabrica=36, Loja=Loja B, PosicaoEsteiraLoja=0
ID=40, Cor=RED, Tipo=SEDAN, Estacao=1, Funcionario=1, PosicaoEsteiraFabrica=39, Loja=Loja B, PosicaoEsteiraLoja=0
ID=42, Cor=BLUE, Tipo=SEDAN, Estacao=3, Funcionario=2, PosicaoEsteiraFabrica=1, Loja=Loja B, PosicaoEsteiraLoja=0
ID=44, Cor=GREEN, Tipo=SEDAN, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=3, Loja=Loja B, PosicaoEsteiraLoja=0
ID=46, Cor=RED, Tipo=SEDAN, Estacao=4, Funcionario=0, PosicaoEsteiraFabrica=5, Loja=Loja B, PosicaoEsteiraLoja=0
ID=4, Cor=BLUE, Tipo=SUV, Estacao=4, Funcionario=4, PosicaoEsteiraFabrica=2, Loja=Loja B, PosicaoEsteiraLoja=0
ID=6, Cor=GREEN, Tipo=SUV, Estacao=3, Funcionario=1, PosicaoEsteiraFabrica=4, Loja=Loja B, PosicaoEsteiraLoja=0
ID=8, Cor=RED, Tipo=SUV, Estacao=3, Funcionario=4, PosicaoEsteiraFabrica=6, Loja=Loja B, PosicaoEsteiraLoja=0
ID=10, Cor=RED, Tipo=SUV, Estacao=4, Funcionario=3, PosicaoEsteiraFabrica=8, Loja=Loja B, PosicaoEsteiraLoja=0
ID=11, Cor=GREEN, Tipo=SEDAN, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=13, Loja=Loja B, PosicaoEsteiraLoja=0
ID=19, Cor=RED, Tipo=SUV, Estacao=3, Funcionario=2, PosicaoEsteiraFabrica=18, Loja=Loja B, PosicaoEsteiraLoja=0
ID=21, Cor=BLUE, Tipo=SUV, Estacao=1, Funcionario=3, PosicaoEsteiraFabrica=20, Loja=Loja B, PosicaoEsteiraLoja=0
ID=29, Cor=GREEN, Tipo=SUV, Estacao=4, Funcionario=3, PosicaoEsteiraFabrica=28, Loja=Loja B, PosicaoEsteiraLoja=0
ID=31, Cor=RED, Tipo=SUV, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=30, Loja=Loja B, PosicaoEsteiraLoja=0
ID=35, Cor=GREEN, Tipo=SUV, Estacao=2, Funcionario=3, PosicaoEsteiraFabrica=34, Loja=Loja B, PosicaoEsteiraLoja=0
ID=36, Cor=BLUE, Tipo=SEDAN, Estacao=4, Funcionario=2, PosicaoEsteiraFabrica=35, Loja=Loja B, PosicaoEsteiraLoja=0
ID=39, Cor=BLUE, Tipo=SUV, Estacao=3, Funcionario=2, PosicaoEsteiraFabrica=38, Loja=Loja B, PosicaoEsteiraLoja=0
ID=42, Cor=BLUE, Tipo=SEDAN, Estacao=4, Funcionario=3, PosicaoEsteiraFabrica=1, Loja=Loja B, PosicaoEsteiraLoja=0
ID=47, Cor=BLUE, Tipo=SUV, Estacao=4, Funcionario=1, PosicaoEsteiraFabrica=4, Loja=Loja B, PosicaoEsteiraLoja=0
ID=46, Cor=GREEN, Tipo=SUV, Estacao=1, Funcionario=4, PosicaoEsteiraFabrica=6, Loja=Loja B, PosicaoEsteiraLoja=0
ID=5, Cor=BLUE, Tipo=SUV, Estacao=3, Funcionario=0, PosicaoEsteiraFabrica=2, Loja=Loja B, PosicaoEsteiraLoja=0
ID=6, Cor=RED, Tipo=SEDAN, Estacao=1, Funcionario=1, PosicaoEsteiraFabrica=3, Loja=Loja B, PosicaoEsteiraLoja=0
ID=7, Cor=RED, Tipo=SUV, Estacao=4, Funcionario=3, PosicaoEsteiraFabrica=6, Loja=Loja B, PosicaoEsteiraLoja=0
ID=10, Cor=RED, Tipo=SEDAN, Estacao=4, Funcionario=2, PosicaoEsteiraFabrica=9, Loja=Loja B, PosicaoEsteiraLoja=0
ID=14, Cor=GREEN, Tipo=SEDAN, Estacao=3, Funcionario=4, PosicaoEsteiraFabrica=13, Loja=Loja B, PosicaoEsteiraLoja=0
ID=17, Cor=GREEN, Tipo=SUV, Estacao=4, Funcionario=3, PosicaoEsteiraFabrica=16, Loja=Loja B, PosicaoEsteiraLoja=0
ID=21, Cor=BLUE, Tipo=SUV, Estacao=1, Funcionario=1, PosicaoEsteiraFabrica=20, Loja=Loja B, PosicaoEsteiraLoja=0
ID=23, Cor=GREEN, Tipo=SUV, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=22, Loja=Loja B, PosicaoEsteiraLoja=0
ID=26, Cor=GREEN, Tipo=SEDAN, Estacao=4, Funcionario=0, PosicaoEsteiraFabrica=24, Loja=Loja B, PosicaoEsteiraLoja=0
ID=28, Cor=RED, Tipo=SUV, Estacao=1, Funcionario=3, PosicaoEsteiraFabrica=28, Loja=Loja B, PosicaoEsteiraLoja=0
ID=35, Cor=GREEN, Tipo=SUV, Estacao=1, Funcionario=2, PosicaoEsteiraFabrica=34, Loja=Loja B, PosicaoEsteiraLoja=0
ID=38, Cor=GREEN, Tipo=SEDAN, Estacao=3, Funcionario=4, PosicaoEsteiraFabrica=37, Loja=Loja B, PosicaoEsteiraLoja=0
ID=40, Cor=RED, Tipo=SEDAN, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=39, Loja=Loja B, PosicaoEsteiraLoja=0
ID=42, Cor=BLUE, Tipo=SEDAN, Estacao=4, Funcionario=0, PosicaoEsteiraFabrica=1, Loja=Loja B, PosicaoEsteiraLoja=0
ID=45, Cor=BLUE, Tipo=SUV, Estacao=2, Funcionario=3, PosicaoEsteiraFabrica=4, Loja=Loja B, PosicaoEsteiraLoja=0
ID=48, Cor=BLUE, Tipo=SEDAN, Estacao=2, Funcionario=0, PosicaoEsteiraFabrica=7, Loja=Loja B, PosicaoEsteiraLoja=0
ID=50, Cor=GREEN, Tipo=SEDAN, Estacao=1, Funcionario=0, PosicaoEsteiraFabrica=9, Loja=Loja B, PosicaoEsteiraLoja=0
ID=3, Cor=GREEN, Tipo=SEDAN, Estacao=2, Funcionario=4, PosicaoEsteiraFabrica=1, Loja=Loja B, PosicaoEsteiraLoja=0
ID=2, Cor=GREEN, Tipo=SUV, Estacao=1, Funcionario=1, PosicaoEsteiraFabrica=4, Loja=Loja B, PosicaoEsteiraLoja=0
ID=7, Cor=RED, Tipo=SUV, Estacao=1, Funcionario=3, PosicaoEsteiraFabrica=6, Loja=Loja B, PosicaoEsteiraLoja=0
ID=8, Cor=GREEN, Tipo=SEDAN, Estacao=3, Funcionario=3, PosicaoEsteiraFabrica=7, Loja=Loja B, PosicaoEsteiraLoja=0
ID=11, Cor=RED, Tipo=SEDAN, Estacao=1, Funcionario=4, PosicaoEsteiraFabrica=9, Loja=Loja B, PosicaoEsteiraLoja=0
ID=14, Cor=GREEN, Tipo=SUV, Estacao=3, Funcionario=0, PosicaoEsteiraFabrica=12, Loja=Loja B, PosicaoEsteiraLoja=0
ID=17, Cor=GREEN, Tipo=SUV, Estacao=1, Funcionario=1, PosicaoEsteiraFabrica=16, Loja=Loja B, PosicaoEsteiraLoja=0
ID=19, Cor=RED, Tipo=SUV, Estacao=4, Funcionario=4, PosicaoEsteiraFabrica=18, Loja=Loja B, PosicaoEsteiraLoja=0
ID=21, Cor=BLUE, Tipo=SUV, Estacao=3, Funcionario=4, PosicaoEsteiraFabrica=21, Loja=Loja B, PosicaoEsteiraLoja=0
ID=24, Cor=BLUE, Tipo=SEDAN, Estacao=2, Funcionario=2, PosicaoEsteiraFabrica=23, Loja=Loja B, PosicaoEsteiraLoja=0
ID=26, Cor=GREEN, Tipo=SEDAN, Estacao=1, Funcionario=2, PosicaoEsteiraFabrica=25, Loja=Loja B, PosicaoEsteiraLoja=0
ID=28, Cor=RED, Tipo=SEDAN, Estacao=4, Funcionario=1, PosicaoEsteiraFabrica=27, Loja=Loja B, PosicaoEsteiraLoja=0
ID=30, Cor=BLUE, Tipo=SEDAN, Estacao=3, Funcionario=3, PosicaoEsteiraFabrica=29, Loja=Loja B, PosicaoEsteiraLoja=0
ID=32, Cor=GREEN, Tipo=SEDAN, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=31, Loja=Loja B, PosicaoEsteiraLoja=0
ID=33, Cor=BLUE, Tipo=SUV, Estacao=1, Funcionario=4, PosicaoEsteiraFabrica=32, Loja=Loja B, PosicaoEsteiraLoja=0
ID=37, Cor=RED, Tipo=SUV, Estacao=2, Funcionario=3, PosicaoEsteiraFabrica=36, Loja=Loja B, PosicaoEsteiraLoja=0
ID=38, Cor=GREEN, Tipo=SEDAN, Estacao=3, Funcionario=2, PosicaoEsteiraFabrica=37, Loja=Loja B, PosicaoEsteiraLoja=0
ID=40, Cor=RED, Tipo=SEDAN, Estacao=3, Funcionario=4, PosicaoEsteiraFabrica=39, Loja=Loja B, PosicaoEsteiraLoja=0
ID=43, Cor=RED, Tipo=SUV, Estacao=4, Funcionario=3, PosicaoEsteiraFabrica=2, Loja=Loja B, PosicaoEsteiraLoja=0
ID=47, Cor=GREEN, Tipo=SUV, Estacao=2, Funcionario=4, PosicaoEsteiraFabrica=6, Loja=Loja B, PosicaoEsteiraLoja=0
ID=49, Cor=RED, Tipo=SUV, Estacao=1, Funcionario=2, PosicaoEsteiraFabrica=8, Loja=Loja B, PosicaoEsteiraLoja=0
ID=3, Cor=BLUE, Tipo=SUV, Estacao=1, Funcionario=3, PosicaoEsteiraFabrica=2, Loja=Loja B, PosicaoEsteiraLoja=0
ID=6, Cor=BLUE, Tipo=SEDAN, Estacao=1, Funcionario=1, PosicaoEsteiraFabrica=5, Loja=Loja B, PosicaoEsteiraLoja=0
ID=11, Cor=GREEN, Tipo=SUV, Estacao=2, Funcionario=2, PosicaoEsteiraFabrica=10, Loja=Loja B, PosicaoEsteiraLoja=0
ID=13, Cor=RED, Tipo=SUV, Estacao=4, Funcionario=4, PosicaoEsteiraFabrica=12, Loja=Loja B, PosicaoEsteiraLoja=0
ID=16, Cor=RED, Tipo=SEDAN, Estacao=1, Funcionario=4, PosicaoEsteiraFabrica=15, Loja=Loja B, PosicaoEsteiraLoja=0
ID=20, Cor=GREEN, Tipo=SEDAN, Estacao=2, Funcionario=3, PosicaoEsteiraFabrica=19, Loja=Loja B, PosicaoEsteiraLoja=0
ID=22, Cor=RED, Tipo=SEDAN, Estacao=1, Funcionario=3, PosicaoEsteiraFabrica=21, Loja=Loja B, PosicaoEsteiraLoja=0
ID=25, Cor=RED, Tipo=SUV, Estacao=3, Funcionario=0, PosicaoEsteiraFabrica=24, Loja=Loja B, PosicaoEsteiraLoja=0
ID=27, Cor=BLUE, Tipo=SUV, Estacao=2, Funcionario=0, PosicaoEsteiraFabrica=26, Loja=Loja B, PosicaoEsteiraLoja=0
ID=29, Cor=GREEN, Tipo=SUV, Estacao=1, Funcionario=2, PosicaoEsteiraFabrica=28, Loja=Loja B, PosicaoEsteiraLoja=0
ID=32, Cor=GREEN, Tipo=SEDAN, Estacao=4, Funcionario=2, PosicaoEsteiraFabrica=31, Loja=Loja B, PosicaoEsteiraLoja=0
ID=36, Cor=BLUE, Tipo=SEDAN, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=35, Loja=Loja B, PosicaoEsteiraLoja=0
ID=38, Cor=GREEN, Tipo=SEDAN, Estacao=1, Funcionario=1, PosicaoEsteiraFabrica=37, Loja=Loja B, PosicaoEsteiraLoja=0
ID=40, Cor=RED, Tipo=SEDAN, Estacao=4, Funcionario=1, PosicaoEsteiraFabrica=39, Loja=Loja B, PosicaoEsteiraLoja=0
ID=42, Cor=BLUE, Tipo=SEDAN, Estacao=2, Funcionario=3, PosicaoEsteiraFabrica=1, Loja=Loja B, PosicaoEsteiraLoja=0
ID=45, Cor=BLUE, Tipo=SUV, Estacao=1, Funcionario=4, PosicaoEsteiraFabrica=4, Loja=Loja B, PosicaoEsteiraLoja=0
ID=47, Cor=GREEN, Tipo=SUV, Estacao=4, Funcionario=3, PosicaoEsteiraFabrica=6, Loja=Loja B, PosicaoEsteiraLoja=0
ID=49, Cor=RED, Tipo=SUV, Estacao=2, Funcionario=2, PosicaoEsteiraFabrica=8, Loja=Loja B, PosicaoEsteiraLoja=0
ID=3, Cor=BLUE, Tipo=SUV, Estacao=1, Funcionario=2, PosicaoEsteiraFabrica=2, Loja=Loja B, PosicaoEsteiraLoja=0
ID=4, Cor=RED, Tipo=SEDAN, Estacao=4, Funcionario=4, PosicaoEsteiraFabrica=3, Loja=Loja B, PosicaoEsteiraLoja=0
ID=11, Cor=GREEN, Tipo=SUV, Estacao=3, Funcionario=4, PosicaoEsteiraFabrica=10, Loja=Loja B, PosicaoEsteiraLoja=0
ID=13, Cor=RED, Tipo=SUV, Estacao=1, Funcionario=1, PosicaoEsteiraFabrica=12, Loja=Loja B, PosicaoEsteiraLoja=0
ID=16, Cor=RED, Tipo=SEDAN, Estacao=2, Funcionario=2, PosicaoEsteiraFabrica=15, Loja=Loja B, PosicaoEsteiraLoja=0
ID=18, Cor=BLUE, Tipo=SEDAN, Estacao=3, Funcionario=3, PosicaoEsteiraFabrica=17, Loja=Loja B, PosicaoEsteiraLoja=0
ID=24, Cor=GREEN, Tipo=SUV, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=22, Loja=Loja B, PosicaoEsteiraLoja=0
ID=29, Cor=RED, Tipo=SUV, Estacao=4, Funcionario=1, PosicaoEsteiraFabrica=30, Loja=Loja B, PosicaoEsteiraLoja=0
ID=32, Cor=GREEN, Tipo=SEDAN, Estacao=2, Funcionario=2, PosicaoEsteiraFabrica=31, Loja=Loja B, PosicaoEsteiraLoja=0
ID=39, Cor=BLUE, Tipo=SUV, Estacao=2, Funcionario=4, PosicaoEsteiraFabrica=38, Loja=Loja B, PosicaoEsteiraLoja=0
ID=40, Cor=RED, Tipo=SEDAN, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=39, Loja=Loja B, PosicaoEsteiraLoja=0
ID=42, Cor=BLUE, Tipo=SEDAN, Estacao=3, Funcionario=0, PosicaoEsteiraFabrica=1, Loja=Loja B, PosicaoEsteiraLoja=0
ID=44, Cor=GREEN, Tipo=SEDAN, Estacao=1, Funcionario=2, PosicaoEsteiraFabrica=3, Loja=Loja B, PosicaoEsteiraLoja=0
ID=46, Cor=RED, Tipo=SEDAN, Estacao=4, Funcionario=1, PosicaoEsteiraFabrica=5, Loja=Loja B, PosicaoEsteiraLoja=0
ID=48, Cor=BLUE, Tipo=SEDAN, Estacao=2, Funcionario=0, PosicaoEsteiraFabrica=7, Loja=Loja B, PosicaoEsteiraLoja=0
ID=50, Cor=GREEN, Tipo=SEDAN, Estacao=3, Funcionario=4, PosicaoEsteiraFabrica=9, Loja=Loja B, PosicaoEsteiraLoja=0
ID=52, Cor=RED, Tipo=SEDAN, Estacao=1, Funcionario=1, PosicaoEsteiraFabrica=11, Loja=Loja B, PosicaoEsteiraLoja=0
ID=54, Cor=BLUE, Tipo=SEDAN, Estacao=4, Funcionario=2, PosicaoEsteiraFabrica=13, Loja=Loja B, PosicaoEsteiraLoja=0
ID=57, Cor=BLUE, Tipo=SUV, Estacao=3, Funcionario=1, PosicaoEsteiraFabrica=16, Loja=Loja B, PosicaoEsteiraLoja=0
ID=63, Cor=BLUE, Tipo=SUV, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=22, Loja=Loja B, PosicaoEsteiraLoja=0
ID=67, Cor=RED, Tipo=SUV, Estacao=1, Funcionario=2, PosicaoEsteiraFabrica=26, Loja=Loja B, PosicaoEsteiraLoja=0
ID=69, Cor=BLUE, Tipo=SUV, Estacao=4, Funcionario=0, PosicaoEsteiraFabrica=28, Loja=Loja B, PosicaoEsteiraLoja=0
ID=73, Cor=RED, Tipo=SUV, Estacao=3, Funcionario=1, PosicaoEsteiraFabrica=32, Loja=Loja B, PosicaoEsteiraLoja=0
ID=79, Cor=RED, Tipo=SUV, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=38, Loja=Loja B, PosicaoEsteiraLoja=0
ID=81, Cor=BLUE, Tipo=SUV, Estacao=3, Funcionario=0, PosicaoEsteiraFabrica=0, Loja=Loja B, PosicaoEsteiraLoja=0
ID=84, Cor=BLUE, Tipo=SEDAN, Estacao=1, Funcionario=2, PosicaoEsteiraFabrica=3, Loja=Loja B, PosicaoEsteiraLoja=0
ID=86, Cor=GREEN, Tipo=SEDAN, Estacao=4, Funcionario=0, PosicaoEsteiraFabrica=5, Loja=Loja B, PosicaoEsteiraLoja=0
ID=87, Cor=BLUE, Tipo=SEDAN, Estacao=2, Funcionario=3, PosicaoEsteiraFabrica=7, Loja=Loja B, PosicaoEsteiraLoja=0
ID=92, Cor=GREEN, Tipo=SEDAN, Estacao=1, Funcionario=1, PosicaoEsteiraFabrica=11, Loja=Loja B, PosicaoEsteiraLoja=0
ID=94, Cor=RED, Tipo=SEDAN, Estacao=4, Funcionario=4, PosicaoEsteiraFabrica=13, Loja=Loja B, PosicaoEsteiraLoja=0
ID=96, Cor=BLUE, Tipo=SEDAN, Estacao=2, Funcionario=4, PosicaoEsteiraFabrica=15, Loja=Loja B, PosicaoEsteiraLoja=0
ID=100, Cor=RED, Tipo=SEDAN, Estacao=1, Funcionario=0, PosicaoEsteiraFabrica=19, Loja=Loja B, PosicaoEsteiraLoja=0
ID=104, Cor=RED, Tipo=SUV, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=22, Loja=Loja B, PosicaoEsteiraLoja=0
ID=106, Cor=RED, Tipo=SEDAN, Estacao=3, Funcionario=2, PosicaoEsteiraFabrica=25, Loja=Loja B, PosicaoEsteiraLoja=0
ID=111, Cor=BLUE, Tipo=SUV, Estacao=2, Funcionario=2, PosicaoEsteiraFabrica=30, Loja=Loja B, PosicaoEsteiraLoja=0
ID=116, Cor=GREEN, Tipo=SEDAN, Estacao=1, Funcionario=3, PosicaoEsteiraFabrica=35, Loja=Loja B, PosicaoEsteiraLoja=0
ID=118, Cor=RED, Tipo=SEDAN, Estacao=4, Funcionario=1, PosicaoEsteiraFabrica=37, Loja=Loja B, PosicaoEsteiraLoja=0
ID=121, Cor=RED, Tipo=SUV, Estacao=3, Funcionario=3, PosicaoEsteiraFabrica=0, Loja=Loja B, PosicaoEsteiraLoja=0
ID=123, Cor=BLUE, Tipo=SUV, Estacao=1, Funcionario=0, PosicaoEsteiraFabrica=2, Loja=Loja B, PosicaoEsteiraLoja=0
ID=127, Cor=RED, Tipo=SUV, Estacao=2, Funcionario=2, PosicaoEsteiraFabrica=6, Loja=Loja B, PosicaoEsteiraLoja=0
ID=130, Cor=RED, Tipo=SEDAN, Estacao=1, Funcionario=4, PosicaoEsteiraFabrica=9, Loja=Loja B, PosicaoEsteiraLoja=0
ID=133, Cor=RED, Tipo=SUV, Estacao=4, Funcionario=2, PosicaoEsteiraFabrica=12, Loja=Loja B, PosicaoEsteiraLoja=0
ID=139, Cor=RED, Tipo=SUV, Estacao=3, Funcionario=3, PosicaoEsteiraFabrica=18, Loja=Loja B, PosicaoEsteiraLoja=0
ID=141, Cor=BLUE, Tipo=SUV, Estacao=4, Funcionario=1, PosicaoEsteiraFabrica=20, Loja=Loja B, PosicaoEsteiraLoja=0
ID=143, Cor=GREEN, Tipo=SUV, Estacao=2, Funcionario=0, PosicaoEsteiraFabrica=22, Loja=Loja B, PosicaoEsteiraLoja=0
ID=145, Cor=RED, Tipo=SUV, Estacao=3, Funcionario=0, PosicaoEsteiraFabrica=24, Loja=Loja B, PosicaoEsteiraLoja=0
ID=148, Cor=RED, Tipo=SEDAN, Estacao=1, Funcionario=4, PosicaoEsteiraFabrica=27, Loja=Loja B, PosicaoEsteiraLoja=0
ID=150, Cor=BLUE, Tipo=SEDAN, Estacao=4, Funcionario=2, PosicaoEsteiraFabrica=29, Loja=Loja B, PosicaoEsteiraLoja=0
ID=152, Cor=GREEN, Tipo=SEDAN, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=31, Loja=Loja B, PosicaoEsteiraLoja=0
ID=154, Cor=RED, Tipo=SEDAN, Estacao=1, Funcionario=1, PosicaoEsteiraFabrica=33, Loja=Loja B, PosicaoEsteiraLoja=0
ID=157, Cor=RED, Tipo=SUV, Estacao=4, Funcionario=4, PosicaoEsteiraFabrica=36, Loja=Loja B, PosicaoEsteiraLoja=0
ID=159, Cor=BLUE, Tipo=SUV, Estacao=2, Funcionario=3, PosicaoEsteiraFabrica=38, Loja=Loja B, PosicaoEsteiraLoja=0
ID=163, Cor=RED, Tipo=SUV, Estacao=1, Funcionario=0, PosicaoEsteiraFabrica=2, Loja=Loja B, PosicaoEsteiraLoja=0
ID=165, Cor=BLUE, Tipo=SUV, Estacao=4, Funcionario=3, PosicaoEsteiraFabrica=4, Loja=Loja B, PosicaoEsteiraLoja=0
ID=167, Cor=GREEN, Tipo=SUV, Estacao=2, Funcionario=4, PosicaoEsteiraFabrica=6, Loja=Loja B, PosicaoEsteiraLoja=0
ID=170, Cor=GREEN, Tipo=SEDAN, Estacao=3, Funcionario=4, PosicaoEsteiraFabrica=9, Loja=Loja B, PosicaoEsteiraLoja=0
ID=172, Cor=RED, Tipo=SEDAN, Estacao=1, Funcionario=1, PosicaoEsteiraFabrica=11, Loja=Loja B, PosicaoEsteiraLoja=0
ID=174, Cor=BLUE, Tipo=SEDAN, Estacao=4, Funcionario=4, PosicaoEsteiraFabrica=13, Loja=Loja B, PosicaoEsteiraLoja=0
ID=176, Cor=GREEN, Tipo=SEDAN, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=15, Loja=Loja B, PosicaoEsteiraLoja=0
ID=183, Cor=BLUE, Tipo=SUV, Estacao=2, Funcionario=2, PosicaoEsteiraFabrica=22, Loja=Loja B, PosicaoEsteiraLoja=0
ID=186, Cor=BLUE, Tipo=SEDAN, Estacao=3, Funcionario=2, PosicaoEsteiraFabrica=25, Loja=Loja B, PosicaoEsteiraLoja=0
ID=188, Cor=GREEN, Tipo=SEDAN, Estacao=1, Funcionario=4, PosicaoEsteiraFabrica=27, Loja=Loja B, PosicaoEsteiraLoja=0
ID=190, Cor=RED, Tipo=SEDAN, Estacao=4, Funcionario=2, PosicaoEsteiraFabrica=29, Loja=Loja B, PosicaoEsteiraLoja=0
ID=192, Cor=BLUE, Tipo=SEDAN, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=31, Loja=Loja B, PosicaoEsteiraLoja=0
ID=194, Cor=GREEN, Tipo=SEDAN, Estacao=3, Funcionario=1, PosicaoEsteiraFabrica=33, Loja=Loja B, PosicaoEsteiraLoja=0
ID=196, Cor=RED, Tipo=SEDAN, Estacao=1, Funcionario=3, PosicaoEsteiraFabrica=35, Loja=Loja B, PosicaoEsteiraLoja=0
ID=198, Cor=BLUE, Tipo=SEDAN, Estacao=4, Funcionario=1, PosicaoEsteiraFabrica=37, Loja=Loja B, PosicaoEsteiraLoja=0
ID=200, Cor=GREEN, Tipo=SEDAN, Estacao=2, Funcionario=0, PosicaoEsteiraFabrica=39, Loja=Loja B, PosicaoEsteiraLoja=0
ID=203, Cor=GREEN, Tipo=SUV, Estacao=1, Funcionario=0, PosicaoEsteiraFabrica=2, Loja=Loja B, PosicaoEsteiraLoja=0
ID=205, Cor=RED, Tipo=SUV, Estacao=4, Funcionario=3, PosicaoEsteiraFabrica=4, Loja=Loja B, PosicaoEsteiraLoja=0
ID=209, Cor=GREEN, Tipo=SUV, Estacao=3, Funcionario=2, PosicaoEsteiraFabrica=8, Loja=Loja B, PosicaoEsteiraLoja=0
ID=215, Cor=GREEN, Tipo=SUV, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=14, Loja=Loja B, PosicaoEsteiraLoja=0
ID=218, Cor=GREEN, Tipo=SEDAN, Estacao=3, Funcionario=3, PosicaoEsteiraFabrica=17, Loja=Loja B, PosicaoEsteiraLoja=0
ID=225, Cor=BLUE, Tipo=SUV, Estacao=1, Funcionario=2, PosicaoEsteiraFabrica=24, Loja=Loja B, PosicaoEsteiraLoja=0
ID=227, Cor=GREEN, Tipo=SUV, Estacao=3, Funcionario=2, PosicaoEsteiraFabrica=26, Loja=Loja B, PosicaoEsteiraLoja=0
ID=231, Cor=BLUE, Tipo=SUV, Estacao=2, Funcionario=4, PosicaoEsteiraFabrica=30, Loja=Loja B, PosicaoEsteiraLoja=0
ID=235, Cor=RED, Tipo=SUV, Estacao=3, Funcionario=1, PosicaoEsteiraFabrica=34, Loja=Loja B, PosicaoEsteiraLoja=0
ID=237, Cor=BLUE, Tipo=SUV, Estacao=4, Funcionario=1, PosicaoEsteiraFabrica=36, Loja=Loja B, PosicaoEsteiraLoja=0
ID=241, Cor=RED, Tipo=SUV, Estacao=3, Funcionario=3, PosicaoEsteiraFabrica=0, Loja=Loja B, PosicaoEsteiraLoja=0
ID=247, Cor=RED, Tipo=SUV, Estacao=2, Funcionario=2, PosicaoEsteiraFabrica=6, Loja=Loja B, PosicaoEsteiraLoja=0
ID=249, Cor=BLUE, Tipo=SUV, Estacao=3, Funcionario=2, PosicaoEsteiraFabrica=8, Loja=Loja B, PosicaoEsteiraLoja=0
ID=251, Cor=GREEN, Tipo=SUV, Estacao=3, Funcionario=4, PosicaoEsteiraFabrica=10, Loja=Loja B, PosicaoEsteiraLoja=0
ID=255, Cor=BLUE, Tipo=SUV, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=14, Loja=Loja B, PosicaoEsteiraLoja=0
ID=257, Cor=GREEN, Tipo=SUV, Estacao=3, Funcionario=1, PosicaoEsteiraFabrica=16, Loja=Loja B, PosicaoEsteiraLoja=0
ID=259, Cor=RED, Tipo=SUV, Estacao=3, Funcionario=3, PosicaoEsteiraFabrica=18, Loja=Loja B, PosicaoEsteiraLoja=0
ID=261, Cor=BLUE, Tipo=SUV, Estacao=4, Funcionario=0, PosicaoEsteiraFabrica=20, Loja=Loja B, PosicaoEsteiraLoja=0
ID=264, Cor=BLUE, Tipo=SEDAN, Estacao=2, Funcionario=2, PosicaoEsteiraFabrica=23, Loja=Loja B, PosicaoEsteiraLoja=0
ID=266, Cor=GREEN, Tipo=SEDAN, Estacao=1, Funcionario=2, PosicaoEsteiraFabrica=25, Loja=Loja B, PosicaoEsteiraLoja=0
ID=268, Cor=RED, Tipo=SEDAN, Estacao=1, Funcionario=4, PosicaoEsteiraFabrica=27, Loja=Loja B, PosicaoEsteiraLoja=0
ID=270, Cor=BLUE, Tipo=SEDAN, Estacao=4, Funcionario=1, PosicaoEsteiraFabrica=29, Loja=Loja B, PosicaoEsteiraLoja=0
